player_id,session_id,bet_id,timestamp,game_type,bet_amount,win_amount,is_win,bonus_used,rtp_group
4,21,383,2025-07-06 13:58:18,slot,46.68,0.0,0,0,A
4,21,384,2025-07-06 14:45:18,sport,12.09,28.58,1,1,A
4,21,385,2025-07-06 14:39:18,roulette,72.83,0.0,0,1,A
4,21,386,2025-07-06 14:01:18,sport,94.88,0.0,0,0,A
4,21,387,2025-07-06 13:04:18,slot,92.4,0.0,0,1,A
4,21,388,2025-07-06 13:02:18,sport,25.34,0.0,0,0,A
4,21,389,2025-07-06 14:16:18,sport,13.25,0.0,0,1,A
4,21,390,2025-07-06 13:32:18,sport,40.39,0.0,0,1,A
4,21,391,2025-07-06 13:13:18,slot,24.39,0.0,0,0,A
4,21,392,2025-07-06 14:05:18,roulette,89.0,0.0,0,1,A
4,21,393,2025-07-06 13:39:18,slot,44.1,0.0,0,0,A
4,21,394,2025-07-06 13:59:18,roulette,48.94,0.0,0,1,A
4,21,395,2025-07-06 13:18:18,sport,54.68,0.0,0,0,A
4,21,396,2025-07-06 13:19:18,roulette,20.86,0.0,0,0,A
4,21,397,2025-07-06 13:43:18,sport,37.82,0.0,0,1,A
4,21,398,2025-07-06 13:58:18,slot,80.8,161.56,1,0,A
4,21,399,2025-07-06 14:18:18,slot,69.97,0.0,0,0,A
4,21,400,2025-07-06 14:34:18,roulette,9.96,0.0,0,1,A
4,21,401,2025-07-06 13:56:18,roulette,13.97,0.0,0,0,A
4,21,402,2025-07-06 13:08:18,sport,20.66,0.0,0,1,A
4,21,403,2025-07-06 13:37:18,sport,45.33,0.0,0,0,A
4,22,404,2025-10-18 13:01:18,roulette,61.67,0.0,0,0,A
4,22,405,2025-10-18 14:36:18,sport,29.82,0.0,0,1,A
4,22,406,2025-10-18 14:31:18,slot,58.2,0.0,0,0,A
4,22,407,2025-10-18 14:35:18,sport,87.18,0.0,0,0,A
4,22,408,2025-10-18 13:55:18,sport,64.96,0.0,0,0,A
4,22,409,2025-10-18 13:31:18,slot,75.82,173.06,1,0,A
4,22,410,2025-10-18 14:07:18,roulette,56.73,145.26,1,1,A
4,22,411,2025-10-18 13:44:18,slot,32.51,76.45,1,0,A
4,22,412,2025-10-18 13:34:18,slot,21.16,0.0,0,1,A
4,22,413,2025-10-18 13:03:18,roulette,39.36,84.29,1,0,A
4,22,414,2025-10-18 13:17:18,slot,35.45,81.09,1,0,A
4,22,415,2025-10-18 13:16:18,roulette,51.14,0.0,0,0,A
4,22,416,2025-10-18 13:46:18,roulette,40.24,0.0,0,0,A
4,22,417,2025-10-18 14:57:18,roulette,67.99,192.39,1,0,A
4,22,418,2025-10-18 14:11:18,roulette,51.03,106.86,1,0,A
4,22,419,2025-10-18 14:47:18,slot,16.75,0.0,0,1,A
4,22,420,2025-10-18 14:57:18,sport,89.63,0.0,0,1,A
4,23,421,2025-11-05 13:19:18,roulette,41.31,116.7,1,0,B
4,23,422,2025-11-05 14:09:18,roulette,43.85,0.0,0,1,B
4,23,423,2025-11-05 13:05:18,slot,13.83,25.05,1,1,B
4,23,424,2025-11-05 14:44:18,slot,30.19,73.89,1,0,B
4,23,425,2025-11-05 14:25:18,roulette,40.57,121.13,1,0,B
5,24,426,2025-11-27 14:56:18,roulette,58.67,0.0,0,0,B
5,24,427,2025-11-27 14:48:18,roulette,64.79,166.4,1,1,B
5,24,428,2025-11-27 13:57:18,slot,93.22,199.75,1,0,B
5,24,429,2025-11-27 14:05:18,sport,13.61,39.04,1,1,B
5,24,430,2025-11-27 14:30:18,roulette,85.78,0.0,0,0,B
5,24,431,2025-11-27 13:39:18,sport,53.82,0.0,0,1,B
5,24,432,2025-11-27 13:29:18,roulette,50.94,152.07,1,0,B
5,24,433,2025-11-27 14:32:18,slot,34.86,0.0,0,0,B
5,24,434,2025-11-27 13:33:18,slot,71.88,0.0,0,1,B
5,24,435,2025-11-27 14:45:18,roulette,38.93,77.78,1,1,B
5,24,436,2025-11-27 14:51:18,slot,70.05,0.0,0,0,B
5,24,437,2025-11-27 14:46:18,roulette,80.67,178.45,1,1,B
5,24,438,2025-11-27 14:23:18,roulette,60.16,0.0,0,1,B
5,24,439,2025-11-27 13:17:18,sport,10.26,0.0,0,0,B
5,24,440,2025-11-27 13:22:18,slot,22.66,0.0,0,0,B
5,24,441,2025-11-27 13:43:18,roulette,68.71,0.0,0,1,B
5,24,442,2025-11-27 14:59:18,sport,10.52,0.0,0,1,B
5,24,443,2025-11-27 14:09:18,slot,68.32,144.28,1,1,B
5,24,444,2025-11-27 14:03:18,roulette,48.02,0.0,0,0,B
5,24,445,2025-11-27 14:44:18,sport,55.81,116.15,1,0,B
5,24,446,2025-11-27 13:58:18,slot,62.4,139.71,1,0,B
5,24,447,2025-11-27 13:15:18,sport,69.0,0.0,0,0,B
5,24,448,2025-11-27 13:19:18,sport,73.7,186.34,1,0,B
5,25,449,2025-08-02 14:26:18,slot,1.49,0.0,0,0,B
5,25,450,2025-08-02 13:59:18,sport,23.24,0.0,0,1,B
5,25,451,2025-08-02 14:13:18,sport,9.98,0.0,0,1,B
5,25,452,2025-08-02 14:51:18,roulette,50.36,133.68,1,0,B
5,25,453,2025-08-02 14:08:18,sport,84.03,247.04,1,0,B
5,25,454,2025-08-02 13:20:18,slot,95.47,219.23,1,0,B
5,25,455,2025-08-02 13:46:18,slot,42.61,0.0,0,0,B
5,25,456,2025-08-02 13:50:18,sport,89.59,0.0,0,0,B
5,25,457,2025-08-02 13:46:18,slot,96.44,0.0,0,1,B
5,25,458,2025-08-02 13:50:18,sport,60.19,127.94,1,0,B
5,25,459,2025-08-02 14:48:18,roulette,14.54,0.0,0,0,B
5,25,460,2025-08-02 14:19:18,roulette,87.43,134.09,1,0,B
5,25,461,2025-08-02 14:25:18,slot,44.21,0.0,0,0,B
5,25,462,2025-08-02 14:34:18,slot,72.91,0.0,0,1,B
5,25,463,2025-08-02 14:56:18,slot,49.75,134.55,1,0,B
5,25,464,2025-08-02 13:48:18,slot,14.17,21.64,1,1,B
5,25,465,2025-08-02 13:17:18,slot,19.82,0.0,0,0,B
5,25,466,2025-08-02 13:03:18,slot,51.56,0.0,0,0,B
5,25,467,2025-08-02 13:21:18,slot,90.53,227.2,1,1,B
5,25,468,2025-08-02 14:48:18,slot,76.97,0.0,0,0,B
5,26,469,2025-11-29 14:00:18,slot,64.54,131.53,1,0,A
5,26,470,2025-11-29 13:01:18,sport,41.59,0.0,0,0,A
5,26,471,2025-11-29 14:31:18,roulette,88.29,0.0,0,1,A
5,26,472,2025-11-29 13:59:18,slot,53.67,89.95,1,0,A
5,26,473,2025-11-29 13:18:18,sport,27.88,0.0,0,0,A
5,26,474,2025-11-29 13:20:18,roulette,16.6,37.0,1,0,A
5,26,475,2025-11-29 14:11:18,roulette,64.85,161.89,1,0,A
5,26,476,2025-11-29 14:17:18,roulette,16.7,33.28,1,0,A
5,26,477,2025-11-29 14:55:18,roulette,76.37,0.0,0,1,A
5,26,478,2025-11-29 14:22:18,slot,65.65,135.89,1,0,A
5,26,479,2025-11-29 14:04:18,sport,9.2,0.0,0,0,A
5,26,480,2025-11-29 13:38:18,roulette,30.45,0.0,0,1,A
5,26,481,2025-11-29 14:17:18,roulette,61.55,0.0,0,0,A
5,26,482,2025-11-29 14:06:18,roulette,70.17,0.0,0,1,A
5,26,483,2025-11-29 14:26:18,sport,33.82,92.67,1,1,A
5,26,484,2025-11-29 14:16:18,roulette,51.09,145.61,1,0,A
5,26,485,2025-11-29 14:05:18,slot,71.83,146.03,1,0,A
5,26,486,2025-11-29 13:02:18,roulette,10.21,19.28,1,0,A
5,26,487,2025-11-29 14:23:18,slot,66.15,118.29,1,0,A
5,26,488,2025-11-29 14:55:18,roulette,41.74,110.28,1,1,A
5,27,489,2025-11-06 14:41:18,roulette,92.52,0.0,0,1,B
5,27,490,2025-11-06 13:04:18,slot,46.16,138.27,1,0,B
5,27,491,2025-11-06 13:16:18,slot,59.6,0.0,0,0,B
5,27,492,2025-11-06 14:44:18,sport,88.54,0.0,0,0,B
5,27,493,2025-11-06 14:33:18,sport,57.65,153.33,1,0,B
5,27,494,2025-11-06 14:30:18,roulette,90.32,0.0,0,0,B
5,27,495,2025-11-06 14:59:18,slot,52.81,0.0,0,1,B
5,27,496,2025-11-06 14:55:18,sport,88.53,0.0,0,0,B
5,27,497,2025-11-06 14:33:18,sport,51.42,0.0,0,1,B
5,27,498,2025-11-06 13:40:18,slot,51.79,0.0,0,1,B
5,27,499,2025-11-06 13:03:18,roulette,5.36,0.0,0,0,B
5,27,500,2025-11-06 14:05:18,roulette,49.22,0.0,0,1,B
5,27,501,2025-11-06 14:56:18,roulette,77.28,0.0,0,0,B
5,27,502,2025-11-06 14:30:18,slot,67.94,0.0,0,0,B
5,27,503,2025-11-06 14:00:18,sport,40.54,80.95,1,0,B
5,27,504,2025-11-06 13:55:18,roulette,99.19,253.45,1,1,B
5,27,505,2025-11-06 14:47:18,sport,46.19,0.0,0,0,B
5,28,506,2025-12-18 14:34:18,roulette,70.21,168.15,1,0,A
5,28,507,2025-12-18 15:01:18,slot,70.85,185.03,1,0,A
5,28,508,2025-12-18 14:38:18,roulette,68.7,0.0,0,0,A
5,28,509,2025-12-18 14:18:18,sport,31.81,0.0,0,0,A
5,28,510,2025-12-18 14:37:18,sport,91.43,0.0,0,0,A
5,28,511,2025-12-18 13:47:18,slot,87.8,0.0,0,0,A
5,28,512,2025-12-18 13:34:18,slot,33.64,0.0,0,0,A
5,28,513,2025-12-18 13:21:18,sport,3.52,0.0,0,0,A
5,28,514,2025-12-18 14:46:18,sport,89.5,0.0,0,0,A
5,29,515,2025-11-19 13:59:18,roulette,53.23,99.73,1,0,B
5,29,516,2025-11-19 13:52:18,roulette,58.44,0.0,0,0,B
5,29,517,2025-11-19 14:51:18,roulette,83.9,0.0,0,0,B
5,29,518,2025-11-19 14:02:18,sport,30.44,89.92,1,0,B
5,29,519,2025-11-19 13:32:18,sport,53.87,84.53,1,1,B
5,29,520,2025-11-19 14:12:18,sport,96.53,248.56,1,0,B
5,29,521,2025-11-19 13:41:18,slot,94.31,0.0,0,0,B
5,29,522,2025-11-19 14:17:18,roulette,82.38,0.0,0,0,B
5,29,523,2025-11-19 13:38:18,roulette,20.43,0.0,0,1,B
5,29,524,2025-11-19 13:23:18,sport,51.49,0.0,0,0,B
5,29,525,2025-11-19 13:06:18,sport,61.39,0.0,0,0,B
5,29,526,2025-11-19 14:08:18,sport,72.76,0.0,0,1,B
5,29,527,2025-11-19 14:22:18,slot,7.9,0.0,0,0,B
5,29,528,2025-11-19 14:22:18,slot,81.85,0.0,0,1,B
5,29,529,2025-11-19 13:34:18,slot,39.19,109.65,1,1,B
5,29,530,2025-11-19 13:21:18,sport,5.68,0.0,0,0,B
5,29,531,2025-11-19 14:29:18,slot,76.55,136.7,1,0,B
5,29,532,2025-11-19 13:11:18,sport,40.47,0.0,0,1,B
5,29,533,2025-11-19 13:57:18,sport,60.94,182.8,1,1,B
5,29,534,2025-11-19 14:08:18,roulette,84.48,199.47,1,1,B
5,29,535,2025-11-19 13:08:18,slot,52.91,158.39,1,1,B
5,29,536,2025-11-19 14:34:18,roulette,29.33,84.89,1,0,B
5,29,537,2025-11-19 14:19:18,roulette,99.3,0.0,0,0,B
5,29,538,2025-11-19 14:52:18,roulette,15.03,28.3,1,1,B
5,29,539,2025-11-19 14:47:18,slot,82.79,0.0,0,0,B
5,29,540,2025-11-19 14:27:18,roulette,74.96,179.17,1,1,B
5,29,541,2025-11-19 13:31:18,slot,8.76,16.49,1,0,B
5,29,542,2025-11-19 14:01:18,sport,74.47,0.0,0,0,B
5,29,543,2025-11-19 13:17:18,sport,43.74,0.0,0,0,B
5,30,544,2025-08-10 13:48:18,slot,56.49,0.0,0,1,B
5,30,545,2025-08-10 14:25:18,slot,94.17,0.0,0,1,B
5,30,546,2025-08-10 14:20:18,roulette,53.83,104.02,1,0,B
5,30,547,2025-08-10 14:51:18,sport,52.42,0.0,0,0,B
5,30,548,2025-08-10 13:42:18,sport,42.17,99.45,1,0,B
5,30,549,2025-08-10 13:18:18,slot,30.34,0.0,0,1,B
5,30,550,2025-08-10 14:07:18,roulette,49.17,0.0,0,1,B
5,30,551,2025-08-10 13:05:18,sport,97.49,148.1,1,0,B
5,30,552,2025-08-10 13:03:18,sport,24.86,70.14,1,1,B
5,30,553,2025-08-10 13:01:18,sport,54.5,88.54,1,0,B
5,30,554,2025-08-10 14:43:18,slot,28.69,46.09,1,1,B
5,30,555,2025-08-10 13:52:18,roulette,25.81,0.0,0,0,B
5,30,556,2025-08-10 13:23:18,sport,73.89,143.69,1,0,B
5,30,557,2025-08-10 13:33:18,sport,93.81,0.0,0,0,B
5,30,558,2025-08-10 13:26:18,roulette,90.26,0.0,0,0,B
5,30,559,2025-08-10 14:17:18,slot,95.15,0.0,0,1,B
5,30,560,2025-08-10 14:12:18,sport,46.14,0.0,0,1,B
5,30,561,2025-08-10 13:14:18,roulette,86.72,0.0,0,1,B
5,30,562,2025-08-10 13:03:18,slot,88.42,0.0,0,1,B
5,30,563,2025-08-10 14:15:18,slot,75.49,209.71,1,0,B
5,30,564,2025-08-10 13:50:18,roulette,73.33,159.4,1,1,B
5,30,565,2025-08-10 13:11:18,roulette,97.96,0.0,0,1,B
5,30,566,2025-08-10 14:02:18,sport,35.57,0.0,0,0,B
5,31,567,2025-10-31 14:50:18,roulette,74.17,209.72,1,0,A
5,31,568,2025-10-31 14:59:18,sport,50.72,0.0,0,0,A
5,31,569,2025-10-31 13:10:18,roulette,4.62,7.06,1,0,A
5,31,570,2025-10-31 14:50:18,slot,47.1,0.0,0,0,A
5,31,571,2025-10-31 13:25:18,slot,61.17,0.0,0,1,A
5,31,572,2025-10-31 13:54:18,roulette,30.61,0.0,0,0,A
5,31,573,2025-10-31 14:01:18,sport,76.82,150.16,1,0,A
5,31,574,2025-10-31 14:47:18,sport,9.11,0.0,0,1,A
5,31,575,2025-10-31 13:50:18,slot,13.27,0.0,0,0,A
5,31,576,2025-10-31 13:07:18,sport,13.11,26.92,1,0,A
5,31,577,2025-10-31 13:35:18,slot,42.02,0.0,0,0,A
5,31,578,2025-10-31 13:08:18,slot,37.47,112.05,1,0,A
5,31,579,2025-10-31 14:53:18,roulette,26.56,0.0,0,0,A
5,31,580,2025-10-31 13:32:18,roulette,32.55,0.0,0,0,A
5,31,581,2025-10-31 13:59:18,roulette,46.82,0.0,0,0,A
5,31,582,2025-10-31 13:27:18,sport,56.94,0.0,0,0,A
5,31,583,2025-10-31 14:15:18,slot,93.47,0.0,0,1,A
5,31,584,2025-10-31 14:23:18,sport,73.12,187.61,1,1,A
5,31,585,2025-10-31 13:37:18,roulette,60.62,0.0,0,1,A
5,31,586,2025-10-31 13:21:18,roulette,3.7,0.0,0,0,A
5,31,587,2025-10-31 13:28:18,roulette,69.69,206.96,1,1,A
5,31,588,2025-10-31 14:57:18,sport,94.83,270.55,1,0,A
5,31,589,2025-10-31 13:19:18,roulette,17.47,0.0,0,0,A
5,31,590,2025-10-31 14:13:18,sport,72.97,197.92,1,0,A
5,31,591,2025-10-31 13:36:18,roulette,65.06,0.0,0,1,A
5,31,592,2025-10-31 14:02:18,sport,73.92,0.0,0,0,A
5,31,593,2025-10-31 13:47:18,roulette,12.45,33.94,1,1,A
5,31,594,2025-10-31 13:02:18,slot,94.8,0.0,0,0,A
5,31,595,2025-10-31 14:09:18,slot,20.12,0.0,0,0,A
5,32,596,2025-07-18 14:12:18,roulette,21.17,0.0,0,0,B
5,32,597,2025-07-18 13:55:18,sport,96.02,0.0,0,0,B
5,32,598,2025-07-18 14:35:18,roulette,89.02,223.56,1,0,B
5,32,599,2025-07-18 14:20:18,slot,97.86,190.47,1,0,B
5,32,600,2025-07-18 14:03:18,slot,20.34,47.15,1,0,B
5,32,601,2025-07-18 14:23:18,roulette,32.15,0.0,0,0,B
5,32,602,2025-07-18 14:01:18,slot,23.15,52.92,1,0,B
5,32,603,2025-07-18 13:15:18,roulette,97.97,162.44,1,0,B
5,32,604,2025-07-18 13:47:18,slot,99.52,0.0,0,0,B
5,32,605,2025-07-18 14:20:18,roulette,67.96,0.0,0,0,B
5,32,606,2025-07-18 14:20:18,slot,96.47,239.71,1,1,B
5,32,607,2025-07-18 13:39:18,sport,19.92,37.0,1,0,B
5,32,608,2025-07-18 14:50:18,roulette,88.65,0.0,0,0,B
5,32,609,2025-07-18 13:24:18,sport,9.64,0.0,0,0,B
5,32,610,2025-07-18 13:54:18,roulette,2.26,0.0,0,0,B
5,32,611,2025-07-18 14:43:18,slot,3.22,7.94,1,0,B
5,32,612,2025-07-18 14:26:18,sport,22.8,0.0,0,1,B
5,32,613,2025-07-18 13:27:18,roulette,94.14,150.48,1,0,B
5,32,614,2025-07-18 14:41:18,sport,63.82,154.1,1,1,B
5,32,615,2025-07-18 13:06:18,roulette,76.0,0.0,0,0,B
5,32,616,2025-07-18 13:12:18,roulette,6.74,0.0,0,0,B
5,32,617,2025-07-18 14:23:18,slot,55.49,153.6,1,0,B
5,32,618,2025-07-18 14:35:18,slot,50.92,0.0,0,0,B
5,32,619,2025-07-18 14:29:18,slot,88.12,0.0,0,1,B
5,32,620,2025-07-18 14:28:18,sport,96.0,0.0,0,0,B
5,32,621,2025-07-18 14:04:18,sport,8.78,0.0,0,0,B
6,33,622,2025-07-19 14:27:18,roulette,8.13,0.0,0,0,B
6,33,623,2025-07-19 14:43:18,roulette,59.77,108.56,1,1,B
6,33,624,2025-07-19 14:42:18,slot,99.67,0.0,0,0,B
6,33,625,2025-07-19 14:01:18,roulette,27.1,45.29,1,0,B
6,33,626,2025-07-19 13:19:18,roulette,72.43,173.71,1,1,B
6,34,627,2025-08-20 14:03:18,roulette,47.17,90.0,1,1,A
6,34,628,2025-08-20 13:57:18,sport,33.64,63.92,1,1,A
6,34,629,2025-08-20 14:39:18,slot,92.32,233.09,1,1,A
6,34,630,2025-08-20 14:25:18,roulette,29.12,0.0,0,0,A
6,34,631,2025-08-20 14:05:18,roulette,89.13,0.0,0,0,A
6,34,632,2025-08-20 14:21:18,roulette,60.29,0.0,0,0,A
6,34,633,2025-08-20 13:47:18,roulette,5.78,16.95,1,0,A
6,34,634,2025-08-20 14:42:18,sport,36.59,0.0,0,1,A
6,34,635,2025-08-20 13:42:18,sport,37.68,95.35,1,0,A
6,34,636,2025-08-20 14:05:18,sport,15.87,47.08,1,0,A
6,34,637,2025-08-20 13:05:18,sport,5.87,16.95,1,1,A
6,34,638,2025-08-20 14:51:18,slot,24.83,0.0,0,0,A
6,34,639,2025-08-20 14:08:18,sport,67.86,194.66,1,0,A
6,34,640,2025-08-20 14:25:18,roulette,16.33,0.0,0,0,A
6,34,641,2025-08-20 14:16:18,sport,51.58,0.0,0,1,A
6,34,642,2025-08-20 13:44:18,slot,48.14,0.0,0,1,A
6,34,643,2025-08-20 14:51:18,slot,77.91,0.0,0,0,A
6,34,644,2025-08-20 13:05:18,sport,34.52,90.83,1,0,A
6,34,645,2025-08-20 14:40:18,sport,45.5,0.0,0,0,A
6,34,646,2025-08-20 14:15:18,slot,38.62,115.25,1,1,A
6,34,647,2025-08-20 14:10:18,roulette,11.84,0.0,0,0,A
6,34,648,2025-08-20 13:01:18,slot,67.07,129.53,1,0,A
6,34,649,2025-08-20 13:23:18,sport,13.01,20.04,1,0,A
6,34,650,2025-08-20 13:59:18,sport,61.15,0.0,0,0,A
6,34,651,2025-08-20 13:53:18,slot,29.98,56.5,1,0,A
6,34,652,2025-08-20 14:14:18,roulette,40.41,117.46,1,0,A
6,35,653,2025-10-16 14:33:18,sport,59.49,0.0,0,0,B
6,35,654,2025-10-16 14:14:18,roulette,25.39,0.0,0,1,B
6,35,655,2025-10-16 13:24:18,sport,90.72,213.09,1,0,B
6,35,656,2025-10-16 13:02:18,sport,17.59,33.01,1,0,B
6,35,657,2025-10-16 13:31:18,sport,37.25,61.75,1,0,B
6,36,658,2025-11-07 14:02:18,roulette,8.06,20.52,1,0,A
6,36,659,2025-11-07 14:53:18,slot,42.1,0.0,0,0,A
6,36,660,2025-11-07 14:11:18,roulette,48.21,75.08,1,0,A
6,36,661,2025-11-07 14:30:18,sport,17.67,0.0,0,1,A
6,36,662,2025-11-07 14:13:18,roulette,19.37,54.05,1,0,A
6,36,663,2025-11-07 13:19:18,slot,36.73,81.34,1,0,A
6,36,664,2025-11-07 13:10:18,slot,32.96,0.0,0,0,A
6,37,665,2025-07-12 14:09:18,roulette,24.18,0.0,0,0,A
6,37,666,2025-07-12 13:36:18,roulette,26.15,0.0,0,0,A
6,37,667,2025-07-12 13:39:18,slot,86.08,244.63,1,0,A
6,37,668,2025-07-12 13:48:18,sport,56.89,0.0,0,0,A
6,37,669,2025-07-12 13:38:18,sport,82.48,0.0,0,0,A
6,37,670,2025-07-12 14:13:18,roulette,31.25,0.0,0,0,A
6,37,671,2025-07-12 14:34:18,sport,14.42,0.0,0,0,A
6,37,672,2025-07-12 13:50:18,slot,71.48,0.0,0,0,A
6,37,673,2025-07-12 13:57:18,slot,75.89,143.18,1,0,A
6,37,674,2025-07-12 14:46:18,slot,2.15,0.0,0,1,A
6,37,675,2025-07-12 13:06:18,slot,33.32,78.47,1,0,A
6,37,676,2025-07-12 13:05:18,sport,20.53,0.0,0,0,A
6,37,677,2025-07-12 14:59:18,slot,82.14,0.0,0,0,A
6,37,678,2025-07-12 13:50:18,sport,30.87,0.0,0,0,A
6,37,679,2025-07-12 14:58:18,slot,81.23,0.0,0,0,A
6,37,680,2025-07-12 13:45:18,roulette,46.07,70.08,1,0,A
6,37,681,2025-07-12 14:16:18,sport,7.86,0.0,0,1,A
6,37,682,2025-07-12 14:38:18,sport,81.09,157.79,1,0,A
6,37,683,2025-07-12 14:25:18,sport,21.03,0.0,0,0,A
6,37,684,2025-07-12 14:40:18,sport,64.04,122.09,1,0,A
6,37,685,2025-07-12 13:58:18,roulette,49.92,89.01,1,1,A
6,37,686,2025-07-12 14:01:18,slot,71.18,182.05,1,0,A
6,37,687,2025-07-12 13:17:18,sport,74.58,216.96,1,0,A
6,37,688,2025-07-12 13:25:18,sport,12.11,22.45,1,1,A
6,37,689,2025-07-12 14:45:18,slot,80.45,0.0,0,1,A
6,37,690,2025-07-12 14:53:18,sport,95.06,0.0,0,0,A
6,37,691,2025-07-12 13:11:18,roulette,11.1,19.9,1,0,A
6,38,692,2025-11-24 14:30:18,sport,14.62,39.53,1,0,B
6,38,693,2025-11-24 13:29:18,sport,18.57,51.74,1,1,B
6,38,694,2025-11-24 14:18:18,slot,86.29,221.35,1,1,B
6,38,695,2025-11-24 13:54:18,roulette,61.41,0.0,0,0,B
6,38,696,2025-11-24 14:16:18,roulette,40.28,0.0,0,0,B
6,38,697,2025-11-24 13:01:18,roulette,3.93,0.0,0,1,B
6,38,698,2025-11-24 13:36:18,roulette,66.05,195.94,1,0,B
6,38,699,2025-11-24 13:29:18,roulette,81.4,0.0,0,0,B
6,38,700,2025-11-24 13:20:18,sport,72.16,130.71,1,1,B
6,38,701,2025-11-24 14:44:18,slot,55.96,142.2,1,0,B
6,38,702,2025-11-24 14:41:18,slot,73.83,177.41,1,0,B
6,38,703,2025-11-24 14:38:18,slot,31.29,0.0,0,0,B
6,38,704,2025-11-24 14:26:18,roulette,90.52,251.64,1,1,B
6,38,705,2025-11-24 14:51:18,roulette,21.39,46.31,1,0,B
6,38,706,2025-11-24 13:02:18,sport,17.81,36.99,1,0,B
6,38,707,2025-11-24 13:44:18,slot,29.38,0.0,0,0,B
6,38,708,2025-11-24 14:24:18,slot,78.75,0.0,0,1,B
6,38,709,2025-11-24 14:17:18,roulette,25.23,0.0,0,0,B
6,38,710,2025-11-24 14:50:18,slot,78.63,0.0,0,0,B
6,38,711,2025-11-24 13:43:18,sport,12.97,24.51,1,0,B
6,38,712,2025-11-24 13:17:18,roulette,63.74,144.28,1,0,B
6,38,713,2025-11-24 13:13:18,sport,46.93,0.0,0,0,B
6,38,714,2025-11-24 14:38:18,sport,49.42,84.9,1,0,B
6,38,715,2025-11-24 13:32:18,roulette,14.34,38.31,1,0,B
6,38,716,2025-11-24 14:18:18,slot,58.64,0.0,0,1,B
6,38,717,2025-11-24 14:35:18,roulette,72.8,0.0,0,0,B
6,38,718,2025-11-24 13:09:18,roulette,29.89,0.0,0,1,B
6,38,719,2025-11-24 13:47:18,slot,12.63,0.0,0,1,B
6,38,720,2025-11-24 13:21:18,slot,5.65,8.54,1,1,B
6,38,721,2025-11-24 14:10:18,sport,94.94,0.0,0,0,B
6,39,722,2025-12-05 13:38:18,sport,68.43,183.03,1,0,A
6,39,723,2025-12-05 13:04:18,roulette,98.02,195.83,1,1,A
6,39,724,2025-12-05 14:01:18,roulette,18.47,30.12,1,1,A
6,39,725,2025-12-05 13:42:18,slot,11.69,0.0,0,0,A
6,39,726,2025-12-05 13:32:18,roulette,18.38,34.41,1,0,A
6,39,727,2025-12-05 13:39:18,slot,61.76,0.0,0,0,A
6,39,728,2025-12-05 13:41:18,slot,28.31,74.63,1,0,A
6,39,729,2025-12-05 14:05:18,slot,76.11,0.0,0,1,A
6,39,730,2025-12-05 13:31:18,sport,81.83,215.19,1,1,A
6,39,731,2025-12-05 14:50:18,sport,99.78,0.0,0,0,A
6,39,732,2025-12-05 14:09:18,slot,98.36,287.2,1,0,A
6,39,733,2025-12-05 13:13:18,slot,68.73,0.0,0,0,A
6,39,734,2025-12-05 13:11:18,sport,80.66,0.0,0,1,A
6,39,735,2025-12-05 14:05:18,roulette,84.44,0.0,0,0,A
6,39,736,2025-12-05 13:36:18,slot,92.5,275.34,1,0,A
6,39,737,2025-12-05 13:14:18,sport,36.31,97.69,1,0,A
6,39,738,2025-12-05 13:46:18,slot,10.1,16.6,1,1,A
6,39,739,2025-12-05 13:13:18,slot,53.57,113.21,1,0,A
6,39,740,2025-12-05 13:04:18,slot,70.38,0.0,0,1,A
6,39,741,2025-12-05 14:35:18,roulette,59.64,156.29,1,0,A
6,40,742,2025-10-26 13:39:18,roulette,36.55,88.51,1,1,A
6,40,743,2025-10-26 14:07:18,sport,49.34,138.23,1,0,A
6,40,744,2025-10-26 13:51:18,slot,98.44,183.89,1,0,A
6,40,745,2025-10-26 14:31:18,slot,22.96,0.0,0,0,A
6,40,746,2025-10-26 13:12:18,sport,20.85,0.0,0,0,A
6,40,747,2025-10-26 14:18:18,roulette,13.71,0.0,0,1,A
6,40,748,2025-10-26 14:17:18,sport,30.38,69.34,1,1,A
6,40,749,2025-10-26 14:56:18,sport,93.07,237.71,1,0,A
6,40,750,2025-10-26 13:03:18,roulette,80.49,238.75,1,0,A
7,41,751,2025-12-16 13:15:18,sport,23.41,0.0,0,0,B
7,41,752,2025-12-16 14:11:18,sport,88.08,0.0,0,0,B
7,41,753,2025-12-16 13:42:18,sport,97.07,0.0,0,0,B
7,41,754,2025-12-16 14:39:18,sport,77.22,0.0,0,1,B
7,41,755,2025-12-16 14:28:18,roulette,27.91,0.0,0,1,B
7,41,756,2025-12-16 13:14:18,sport,52.65,0.0,0,0,B
7,41,757,2025-12-16 14:40:18,slot,51.99,0.0,0,1,B
7,41,758,2025-12-16 13:50:18,roulette,60.65,0.0,0,0,B
7,41,759,2025-12-16 14:05:18,slot,74.43,148.0,1,0,B
7,41,760,2025-12-16 13:42:18,slot,41.11,0.0,0,1,B
7,41,761,2025-12-16 13:08:18,slot,9.37,25.88,1,0,B
7,41,762,2025-12-16 13:03:18,sport,70.58,0.0,0,0,B
7,41,763,2025-12-16 13:31:18,roulette,57.59,0.0,0,0,B
7,41,764,2025-12-16 14:33:18,slot,68.49,159.19,1,0,B
7,41,765,2025-12-16 13:28:18,sport,62.59,0.0,0,0,B
